"Ion 119.00 (118.70 to 119.70): MA_Population_53-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_53-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_53-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_53-3.D\data.ms",""
"11.625","274.000","11.625","269.000","11.625","285.000","11.625","240.000"
"11.629","274.000","11.629","278.000","11.629","278.000","11.629","194.000"
"11.634","280.000","11.634","260.000","11.634","280.000","11.634","168.000"
"11.638","280.000","11.638","268.000","11.638","277.000","11.638","151.000"
"11.642","276.000","11.642","278.000","11.642","280.000","11.642","133.000"
"11.647","276.000","11.647","277.000","11.647","285.000","11.647","147.000"
"11.651","296.000","11.651","291.000","11.651","287.000","11.651","138.000"
"11.655","303.000","11.655","306.000","11.655","296.000","11.655","154.000"
"11.660","304.000","11.660","349.000","11.660","302.000","11.660","164.000"
"11.664","311.000","11.664","407.000","11.664","313.000","11.664","188.000"
"11.669","328.000","11.669","458.000","11.669","337.000","11.669","231.000"
"11.673","343.000","11.673","509.000","11.673","357.000","11.673","265.000"
"11.677","352.000","11.677","525.000","11.677","366.000","11.677","288.000"
"11.682","339.000","11.682","495.000","11.682","375.000","11.682","287.000"
"11.686","324.000","11.686","437.000","11.686","376.000","11.686","249.000"
"11.690","307.000","11.690","392.000","11.690","382.000","11.690","217.000"
"11.695","301.000","11.695","351.000","11.695","384.000","11.695","184.000"
"11.699","287.000","11.699","334.000","11.699","371.000","11.699","165.000"
"11.704","288.000","11.704","327.000","11.704","379.000","11.704","156.000"
"11.708","288.000","11.708","331.000","11.708","380.000","11.708","150.000"
"11.712","283.000","11.712","327.000","11.712","408.000","11.712","155.000"
