"Ion 119.00 (118.70 to 119.70): MA_Population_68-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_68-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_68-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_68-3.D\data.ms",""
"11.625","368.000","11.625","430.000","11.625","326.000","11.625","323.000"
"11.629","364.000","11.629","414.000","11.629","304.000","11.629","271.000"
"11.634","357.000","11.634","387.000","11.634","283.000","11.634","226.000"
"11.638","380.000","11.638","355.000","11.638","284.000","11.638","191.000"
"11.643","436.000","11.643","350.000","11.643","289.000","11.643","185.000"
"11.647","544.000","11.647","365.000","11.647","289.000","11.647","166.000"
"11.651","671.000","11.651","391.000","11.651","296.000","11.651","178.000"
"11.656","819.000","11.656","458.000","11.656","305.000","11.656","198.000"
"11.660","910.000","11.660","575.000","11.660","328.000","11.660","229.000"
"11.664","975.000","11.664","722.000","11.664","379.000","11.664","305.000"
"11.669","1033.000","11.669","947.000","11.669","474.000","11.669","445.000"
"11.673","1078.000","11.673","1177.000","11.673","575.000","11.673","618.000"
"11.678","1159.000","11.678","1351.000","11.678","718.000","11.678","794.000"
"11.682","1106.000","11.682","1328.000","11.682","773.000","11.682","858.000"
"11.686","1000.000","11.686","1153.000","11.686","751.000","11.686","773.000"
"11.691","797.000","11.691","886.000","11.691","672.000","11.691","639.000"
"11.695","643.000","11.695","667.000","11.695","525.000","11.695","469.000"
"11.699","515.000","11.699","505.000","11.699","453.000","11.699","325.000"
"11.704","418.000","11.704","415.000","11.704","387.000","11.704","246.000"
"11.708","392.000","11.708","389.000","11.708","354.000","11.708","210.000"
"11.713","384.000","11.713","378.000","11.713","351.000","11.713","191.000"
