"Ion 119.00 (118.70 to 119.70): MA_Population_63-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_63-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_63-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_63-3.D\data.ms",""
"11.625","286.000","11.625","246.000","11.625","253.000","11.625","224.000"
"11.629","288.000","11.629","244.000","11.629","250.000","11.629","187.000"
"11.634","288.000","11.634","235.000","11.634","235.000","11.634","172.000"
"11.638","291.000","11.638","239.000","11.638","244.000","11.638","157.000"
"11.642","286.000","11.642","233.000","11.642","243.000","11.642","146.000"
"11.647","298.000","11.647","239.000","11.647","246.000","11.647","145.000"
"11.651","297.000","11.651","244.000","11.651","246.000","11.651","152.000"
"11.656","310.000","11.656","276.000","11.656","248.000","11.656","150.000"
"11.660","329.000","11.660","326.000","11.660","251.000","11.660","189.000"
"11.664","347.000","11.664","453.000","11.664","257.000","11.664","234.000"
"11.669","360.000","11.669","603.000","11.669","271.000","11.669","320.000"
"11.673","370.000","11.673","792.000","11.673","275.000","11.673","436.000"
"11.677","375.000","11.677","904.000","11.677","306.000","11.677","559.000"
"11.682","370.000","11.682","881.000","11.682","309.000","11.682","599.000"
"11.686","351.000","11.686","738.000","11.686","305.000","11.686","526.000"
"11.691","335.000","11.691","601.000","11.691","296.000","11.691","423.000"
"11.695","320.000","11.695","433.000","11.695","291.000","11.695","321.000"
"11.699","305.000","11.699","336.000","11.699","271.000","11.699","217.000"
"11.704","292.000","11.704","285.000","11.704","265.000","11.704","184.000"
"11.708","289.000","11.708","260.000","11.708","272.000","11.708","158.000"
"11.712","287.000","11.712","263.000","11.712","271.000","11.712","161.000"
