"Ion 119.00 (118.70 to 119.70): MA_Population_21-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_21-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_21-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_21-3.D\data.ms",""
"11.625","260.000","11.625","274.000","11.625","223.000","11.625","127.000"
"11.629","257.000","11.629","263.000","11.629","217.000","11.629","132.000"
"11.634","258.000","11.634","243.000","11.634","217.000","11.634","131.000"
"11.638","261.000","11.638","245.000","11.638","218.000","11.638","128.000"
"11.642","268.000","11.642","255.000","11.642","220.000","11.642","133.000"
"11.647","264.000","11.647","277.000","11.647","221.000","11.647","147.000"
"11.651","275.000","11.651","337.000","11.651","234.000","11.651","172.000"
"11.656","283.000","11.656","434.000","11.656","226.000","11.656","223.000"
"11.660","296.000","11.660","551.000","11.660","239.000","11.660","297.000"
"11.664","297.000","11.664","648.000","11.664","249.000","11.664","368.000"
"11.669","302.000","11.669","673.000","11.669","249.000","11.669","415.000"
"11.673","294.000","11.673","633.000","11.673","247.000","11.673","422.000"
"11.677","281.000","11.677","534.000","11.677","241.000","11.677","362.000"
"11.682","279.000","11.682","416.000","11.682","242.000","11.682","283.000"
"11.686","277.000","11.686","331.000","11.686","237.000","11.686","216.000"
"11.690","266.000","11.690","293.000","11.690","244.000","11.690","175.000"
"11.695","266.000","11.695","266.000","11.695","234.000","11.695","158.000"
"11.699","269.000","11.699","268.000","11.699","239.000","11.699","145.000"
"11.704","271.000","11.704","262.000","11.704","236.000","11.704","142.000"
"11.708","271.000","11.708","263.000","11.708","241.000","11.708","138.000"
"11.712","267.000","11.712","255.000","11.712","239.000","11.712","136.000"
