"Ion 119.00 (118.70 to 119.70): MA_Population_36-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_36-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_36-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_36-3.D\data.ms",""
"11.625","286.000","11.625","310.000","11.625","336.000","11.625","177.000"
"11.629","283.000","11.629","303.000","11.629","317.000","11.629","163.000"
"11.634","288.000","11.634","295.000","11.634","317.000","11.634","152.000"
"11.638","295.000","11.638","299.000","11.638","320.000","11.638","148.000"
"11.643","307.000","11.643","310.000","11.643","317.000","11.643","144.000"
"11.647","339.000","11.647","330.000","11.647","326.000","11.647","157.000"
"11.651","378.000","11.651","381.000","11.651","326.000","11.651","182.000"
"11.656","413.000","11.656","508.000","11.656","363.000","11.656","232.000"
"11.660","475.000","11.660","664.000","11.660","395.000","11.660","329.000"
"11.664","525.000","11.664","828.000","11.664","444.000","11.664","451.000"
"11.669","560.000","11.669","925.000","11.669","497.000","11.669","542.000"
"11.673","540.000","11.673","901.000","11.673","521.000","11.673","581.000"
"11.677","503.000","11.677","786.000","11.677","527.000","11.677","515.000"
"11.682","447.000","11.682","637.000","11.682","485.000","11.682","419.000"
"11.686","380.000","11.686","509.000","11.686","450.000","11.686","314.000"
"11.691","331.000","11.691","412.000","11.691","421.000","11.691","235.000"
"11.695","309.000","11.695","358.000","11.695","400.000","11.695","186.000"
"11.699","297.000","11.699","336.000","11.699","394.000","11.699","167.000"
"11.704","287.000","11.704","337.000","11.704","396.000","11.704","160.000"
"11.708","287.000","11.708","336.000","11.708","397.000","11.708","158.000"
"11.712","285.000","11.712","328.000","11.712","397.000","11.712","158.000"
