"Ion 119.00 (118.70 to 119.70): MA_Population_12-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_12-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_12-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_12-3.D\data.ms",""
"11.625","379.000","11.625","473.000","11.625","438.000","11.625","200.000"
"11.629","372.000","11.629","438.000","11.629","435.000","11.629","199.000"
"11.634","376.000","11.634","431.000","11.634","432.000","11.634","199.000"
"11.638","375.000","11.638","430.000","11.638","436.000","11.638","205.000"
"11.643","398.000","11.643","480.000","11.643","452.000","11.643","220.000"
"11.647","429.000","11.647","588.000","11.647","478.000","11.647","269.000"
"11.651","507.000","11.651","817.000","11.651","516.000","11.651","385.000"
"11.656","636.000","11.656","1186.000","11.656","575.000","11.656","573.000"
"11.660","763.000","11.660","1589.000","11.660","664.000","11.660","827.000"
"11.664","877.000","11.664","1855.000","11.664","772.000","11.664","1081.000"
"11.669","909.000","11.669","1851.000","11.669","821.000","11.669","1180.000"
"11.673","833.000","11.673","1586.000","11.673","814.000","11.673","1082.000"
"11.677","706.000","11.677","1188.000","11.677","741.000","11.677","838.000"
"11.682","585.000","11.682","835.000","11.682","644.000","11.682","584.000"
"11.686","495.000","11.686","625.000","11.686","593.000","11.686","397.000"
"11.691","452.000","11.691","534.000","11.691","547.000","11.691","288.000"
"11.695","430.000","11.695","492.000","11.695","545.000","11.695","241.000"
"11.699","419.000","11.699","491.000","11.699","540.000","11.699","223.000"
"11.704","415.000","11.704","490.000","11.704","554.000","11.704","214.000"
"11.708","416.000","11.708","481.000","11.708","537.000","11.708","218.000"
"11.712","406.000","11.712","485.000","11.712","552.000","11.712","220.000"
