"Ion 119.00 (118.70 to 119.70): MA_Population_14-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_14-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_14-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_14-3.D\data.ms",""
"11.625","286.000","11.625","438.000","11.625","449.000","11.625","158.000"
"11.629","285.000","11.629","395.000","11.629","468.000","11.629","160.000"
"11.634","278.000","11.634","387.000","11.634","492.000","11.634","159.000"
"11.638","282.000","11.638","379.000","11.638","507.000","11.638","161.000"
"11.642","290.000","11.642","386.000","11.642","500.000","11.642","165.000"
"11.647","307.000","11.647","413.000","11.647","522.000","11.647","176.000"
"11.651","335.000","11.651","475.000","11.651","545.000","11.651","210.000"
"11.656","380.000","11.656","544.000","11.656","591.000","11.656","246.000"
"11.660","439.000","11.660","635.000","11.660","621.000","11.660","297.000"
"11.664","490.000","11.664","704.000","11.664","679.000","11.664","350.000"
"11.669","509.000","11.669","734.000","11.669","757.000","11.669","397.000"
"11.673","481.000","11.673","691.000","11.673","740.000","11.673","374.000"
"11.677","433.000","11.677","597.000","11.677","709.000","11.677","326.000"
"11.682","380.000","11.682","515.000","11.682","697.000","11.682","269.000"
"11.686","346.000","11.686","464.000","11.686","695.000","11.686","224.000"
"11.691","332.000","11.691","445.000","11.691","683.000","11.691","203.000"
"11.695","321.000","11.695","442.000","11.695","686.000","11.695","189.000"
"11.699","305.000","11.699","441.000","11.699","698.000","11.699","184.000"
"11.704","298.000","11.704","436.000","11.704","703.000","11.704","181.000"
"11.708","303.000","11.708","436.000","11.708","684.000","11.708","178.000"
"11.712","304.000","11.712","437.000","11.712","710.000","11.712","173.000"
