"Ion 119.00 (118.70 to 119.70): MA_Population_41-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_41-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_41-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_41-3.D\data.ms",""
"11.625","521.000","11.625","594.000","11.625","472.000","11.625","402.000"
"11.629","527.000","11.629","602.000","11.629","492.000","11.629","333.000"
"11.634","509.000","11.634","584.000","11.634","483.000","11.634","300.000"
"11.638","499.000","11.638","569.000","11.638","466.000","11.638","285.000"
"11.643","524.000","11.643","579.000","11.643","467.000","11.643","275.000"
"11.647","526.000","11.647","593.000","11.647","483.000","11.647","275.000"
"11.651","531.000","11.651","621.000","11.651","498.000","11.651","290.000"
"11.656","561.000","11.656","718.000","11.656","504.000","11.656","320.000"
"11.660","587.000","11.660","876.000","11.660","530.000","11.660","397.000"
"11.664","639.000","11.664","1024.000","11.664","563.000","11.664","495.000"
"11.669","661.000","11.669","1215.000","11.669","599.000","11.669","625.000"
"11.673","688.000","11.673","1307.000","11.673","625.000","11.673","703.000"
"11.678","680.000","11.678","1269.000","11.678","623.000","11.678","722.000"
"11.682","653.000","11.682","1118.000","11.682","619.000","11.682","651.000"
"11.686","605.000","11.686","896.000","11.686","609.000","11.686","541.000"
"11.691","552.000","11.691","773.000","11.691","588.000","11.691","436.000"
"11.695","536.000","11.695","682.000","11.695","565.000","11.695","365.000"
"11.699","520.000","11.699","627.000","11.699","546.000","11.699","309.000"
"11.704","529.000","11.704","630.000","11.704","555.000","11.704","289.000"
"11.708","522.000","11.708","636.000","11.708","581.000","11.708","299.000"
"11.712","518.000","11.712","636.000","11.712","580.000","11.712","286.000"
