"Ion 119.00 (118.70 to 119.70): MA_Population_66-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_66-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_66-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_66-3.D\data.ms",""
"11.625","320.000","11.625","276.000","11.625","252.000","11.625","288.000"
"11.629","324.000","11.629","275.000","11.629","257.000","11.629","238.000"
"11.634","311.000","11.634","268.000","11.634","243.000","11.634","188.000"
"11.638","326.000","11.638","263.000","11.638","240.000","11.638","167.000"
"11.642","329.000","11.642","275.000","11.642","239.000","11.642","150.000"
"11.647","346.000","11.647","276.000","11.647","244.000","11.647","150.000"
"11.651","356.000","11.651","291.000","11.651","250.000","11.651","157.000"
"11.656","390.000","11.656","342.000","11.656","246.000","11.656","170.000"
"11.660","413.000","11.660","445.000","11.660","251.000","11.660","215.000"
"11.664","433.000","11.664","656.000","11.664","265.000","11.664","320.000"
"11.669","437.000","11.669","945.000","11.669","282.000","11.669","493.000"
"11.673","455.000","11.673","1249.000","11.673","297.000","11.673","717.000"
"11.677","450.000","11.677","1452.000","11.677","323.000","11.677","893.000"
"11.682","439.000","11.682","1417.000","11.682","331.000","11.682","938.000"
"11.686","409.000","11.686","1191.000","11.686","321.000","11.686","853.000"
"11.690","376.000","11.690","859.000","11.690","320.000","11.690","661.000"
"11.695","351.000","11.695","606.000","11.695","299.000","11.695","452.000"
"11.699","337.000","11.699","436.000","11.699","287.000","11.699","307.000"
"11.704","325.000","11.704","341.000","11.704","289.000","11.704","217.000"
"11.708","319.000","11.708","301.000","11.708","277.000","11.708","179.000"
"11.712","316.000","11.712","298.000","11.712","282.000","11.712","169.000"
