"Ion 119.00 (118.70 to 119.70): MA_Population_16-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_16-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_16-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_16-3.D\data.ms",""
"11.625","282.000","11.625","285.000","11.625","286.000","11.625","140.000"
"11.629","278.000","11.629","271.000","11.629","290.000","11.629","146.000"
"11.634","276.000","11.634","278.000","11.634","290.000","11.634","143.000"
"11.638","281.000","11.638","277.000","11.638","295.000","11.638","145.000"
"11.642","291.000","11.642","303.000","11.642","288.000","11.642","152.000"
"11.647","298.000","11.647","339.000","11.647","293.000","11.647","175.000"
"11.651","310.000","11.651","431.000","11.651","301.000","11.651","215.000"
"11.656","317.000","11.656","565.000","11.656","318.000","11.656","296.000"
"11.660","344.000","11.660","727.000","11.660","321.000","11.660","388.000"
"11.664","354.000","11.664","837.000","11.664","324.000","11.664","481.000"
"11.669","359.000","11.669","840.000","11.669","332.000","11.669","523.000"
"11.673","361.000","11.673","773.000","11.673","336.000","11.673","507.000"
"11.677","358.000","11.677","655.000","11.677","345.000","11.677","433.000"
"11.682","353.000","11.682","505.000","11.682","340.000","11.682","334.000"
"11.686","346.000","11.686","409.000","11.686","337.000","11.686","262.000"
"11.691","338.000","11.691","354.000","11.691","347.000","11.691","203.000"
"11.695","328.000","11.695","320.000","11.695","343.000","11.695","174.000"
"11.699","325.000","11.699","314.000","11.699","341.000","11.699","163.000"
"11.704","321.000","11.704","313.000","11.704","351.000","11.704","162.000"
"11.708","321.000","11.708","303.000","11.708","350.000","11.708","157.000"
"11.712","313.000","11.712","301.000","11.712","352.000","11.712","156.000"
