"Ion 119.00 (118.70 to 119.70): MA_Population_35-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_35-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_35-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_35-3.D\data.ms",""
"11.625","223.000","11.625","228.000","11.625","242.000","11.625","165.000"
"11.629","223.000","11.629","225.000","11.629","234.000","11.629","132.000"
"11.634","230.000","11.634","220.000","11.634","228.000","11.634","122.000"
"11.638","235.000","11.638","228.000","11.638","223.000","11.638","114.000"
"11.642","252.000","11.642","240.000","11.642","225.000","11.642","113.000"
"11.647","280.000","11.647","291.000","11.647","226.000","11.647","135.000"
"11.651","303.000","11.651","401.000","11.651","236.000","11.651","179.000"
"11.656","328.000","11.656","602.000","11.656","256.000","11.656","285.000"
"11.660","359.000","11.660","881.000","11.660","269.000","11.660","443.000"
"11.664","395.000","11.664","1201.000","11.664","300.000","11.664","651.000"
"11.669","394.000","11.669","1351.000","11.669","319.000","11.669","836.000"
"11.673","374.000","11.673","1288.000","11.673","329.000","11.673","867.000"
"11.677","346.000","11.677","1046.000","11.677","331.000","11.677","757.000"
"11.682","302.000","11.682","761.000","11.682","318.000","11.682","567.000"
"11.686","268.000","11.686","517.000","11.686","288.000","11.686","389.000"
"11.691","244.000","11.691","374.000","11.691","277.000","11.691","251.000"
"11.695","231.000","11.695","298.000","11.695","273.000","11.695","179.000"
"11.699","227.000","11.699","267.000","11.699","264.000","11.699","146.000"
"11.704","220.000","11.704","255.000","11.704","258.000","11.704","131.000"
"11.708","220.000","11.708","253.000","11.708","263.000","11.708","133.000"
"11.712","218.000","11.712","253.000","11.712","267.000","11.712","124.000"
