"Ion 119.00 (118.70 to 119.70): MA_Population_56-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_56-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_56-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_56-3.D\data.ms",""
"11.625","379.000","11.625","460.000","11.625","351.000","11.625","382.000"
"11.629","367.000","11.629","447.000","11.629","333.000","11.629","304.000"
"11.634","364.000","11.634","427.000","11.634","321.000","11.634","238.000"
"11.638","376.000","11.638","387.000","11.638","317.000","11.638","202.000"
"11.642","381.000","11.642","394.000","11.642","315.000","11.642","185.000"
"11.647","391.000","11.647","383.000","11.647","315.000","11.647","179.000"
"11.651","406.000","11.651","409.000","11.651","321.000","11.651","182.000"
"11.655","430.000","11.655","455.000","11.655","332.000","11.655","204.000"
"11.660","467.000","11.660","555.000","11.660","350.000","11.660","242.000"
"11.664","529.000","11.664","686.000","11.664","384.000","11.664","325.000"
"11.669","612.000","11.669","846.000","11.669","444.000","11.669","437.000"
"11.673","673.000","11.673","993.000","11.673","508.000","11.673","548.000"
"11.677","717.000","11.677","1033.000","11.677","547.000","11.677","616.000"
"11.682","679.000","11.682","985.000","11.682","560.000","11.682","606.000"
"11.686","605.000","11.686","824.000","11.686","521.000","11.686","518.000"
"11.690","534.000","11.690","645.000","11.690","479.000","11.690","408.000"
"11.695","459.000","11.695","536.000","11.695","426.000","11.695","307.000"
"11.699","412.000","11.699","449.000","11.699","395.000","11.699","241.000"
"11.704","382.000","11.704","432.000","11.704","382.000","11.704","204.000"
"11.708","367.000","11.708","416.000","11.708","373.000","11.708","196.000"
"11.712","371.000","11.712","420.000","11.712","375.000","11.712","193.000"
