"Ion 119.00 (118.70 to 119.70): MA_Population_72-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_72-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_72-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_72-3.D\data.ms",""
"11.625","268.000","11.625","252.000","11.625","227.000","11.625","229.000"
"11.629","258.000","11.629","246.000","11.629","213.000","11.629","194.000"
"11.634","271.000","11.634","251.000","11.634","215.000","11.634","163.000"
"11.638","274.000","11.638","248.000","11.638","207.000","11.638","145.000"
"11.643","290.000","11.643","253.000","11.643","211.000","11.643","138.000"
"11.647","305.000","11.647","254.000","11.647","209.000","11.647","135.000"
"11.651","320.000","11.651","270.000","11.651","210.000","11.651","135.000"
"11.656","359.000","11.656","307.000","11.656","213.000","11.656","142.000"
"11.660","375.000","11.660","345.000","11.660","228.000","11.660","179.000"
"11.664","383.000","11.664","459.000","11.664","234.000","11.664","227.000"
"11.669","403.000","11.669","596.000","11.669","251.000","11.669","299.000"
"11.673","425.000","11.673","740.000","11.673","279.000","11.673","401.000"
"11.678","437.000","11.678","843.000","11.678","299.000","11.678","493.000"
"11.682","431.000","11.682","839.000","11.682","325.000","11.682","532.000"
"11.686","386.000","11.686","720.000","11.686","308.000","11.686","496.000"
"11.691","360.000","11.691","570.000","11.691","301.000","11.691","391.000"
"11.695","327.000","11.695","419.000","11.695","263.000","11.695","287.000"
"11.699","292.000","11.699","330.000","11.699","248.000","11.699","222.000"
"11.704","282.000","11.704","295.000","11.704","238.000","11.704","178.000"
"11.708","275.000","11.708","276.000","11.708","232.000","11.708","155.000"
"11.713","274.000","11.713","270.000","11.713","228.000","11.713","147.000"
