"Ion 119.00 (118.70 to 119.70): MA_Population_60-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_60-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_60-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_60-3.D\data.ms",""
"11.625","282.000","11.625","253.000","11.625","207.000","11.625","250.000"
"11.629","268.000","11.629","257.000","11.629","206.000","11.629","195.000"
"11.634","271.000","11.634","255.000","11.634","195.000","11.634","162.000"
"11.638","273.000","11.638","247.000","11.638","200.000","11.638","139.000"
"11.642","281.000","11.642","264.000","11.642","201.000","11.642","134.000"
"11.647","295.000","11.647","267.000","11.647","196.000","11.647","133.000"
"11.651","312.000","11.651","294.000","11.651","199.000","11.651","133.000"
"11.656","326.000","11.656","346.000","11.656","207.000","11.656","149.000"
"11.660","336.000","11.660","453.000","11.660","210.000","11.660","203.000"
"11.664","345.000","11.664","623.000","11.664","221.000","11.664","297.000"
"11.669","336.000","11.669","867.000","11.669","227.000","11.669","435.000"
"11.673","332.000","11.673","1068.000","11.673","237.000","11.673","598.000"
"11.677","336.000","11.677","1123.000","11.677","237.000","11.677","692.000"
"11.682","328.000","11.682","1050.000","11.682","247.000","11.682","683.000"
"11.686","309.000","11.686","837.000","11.686","238.000","11.686","595.000"
"11.691","302.000","11.691","627.000","11.691","231.000","11.691","447.000"
"11.695","290.000","11.695","460.000","11.695","229.000","11.695","292.000"
"11.699","281.000","11.699","364.000","11.699","227.000","11.699","213.000"
"11.704","279.000","11.704","311.000","11.704","225.000","11.704","166.000"
"11.708","276.000","11.708","293.000","11.708","214.000","11.708","151.000"
"11.712","277.000","11.712","298.000","11.712","225.000","11.712","142.000"
