"Ion 119.00 (118.70 to 119.70): MA_Population_47-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_47-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_47-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_47-3.D\data.ms",""
"11.625","546.000","11.625","1189.000","11.625","525.000","11.625","534.000"
"11.629","543.000","11.629","1059.000","11.629","526.000","11.629","416.000"
"11.634","563.000","11.634","886.000","11.634","509.000","11.634","316.000"
"11.638","552.000","11.638","716.000","11.638","498.000","11.638","279.000"
"11.642","567.000","11.642","613.000","11.642","494.000","11.642","257.000"
"11.647","615.000","11.647","626.000","11.647","519.000","11.647","255.000"
"11.651","712.000","11.651","717.000","11.651","543.000","11.651","302.000"
"11.656","862.000","11.656","981.000","11.656","627.000","11.656","393.000"
"11.660","1143.000","11.660","1423.000","11.660","760.000","11.660","619.000"
"11.664","1568.000","11.664","2056.000","11.664","997.000","11.664","985.000"
"11.669","2040.000","11.669","2702.000","11.669","1335.000","11.669","1483.000"
"11.673","2363.000","11.673","3124.000","11.673","1636.000","11.673","1851.000"
"11.677","2344.000","11.677","3018.000","11.677","1766.000","11.677","1950.000"
"11.682","2022.000","11.682","2534.000","11.682","1668.000","11.682","1736.000"
"11.686","1582.000","11.686","1888.000","11.686","1418.000","11.686","1332.000"
"11.690","1148.000","11.690","1316.000","11.690","1129.000","11.690","923.000"
"11.695","838.000","11.695","965.000","11.695","882.000","11.695","604.000"
"11.699","693.000","11.699","798.000","11.699","750.000","11.699","425.000"
"11.704","605.000","11.704","704.000","11.704","679.000","11.704","338.000"
"11.708","573.000","11.708","679.000","11.708","648.000","11.708","302.000"
"11.712","554.000","11.712","649.000","11.712","652.000","11.712","279.000"
