"Ion 119.00 (118.70 to 119.70): MA_Population_28-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_28-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_28-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_28-3.D\data.ms",""
"11.625","436.000","11.625","695.000","11.625","640.000","11.625","223.000"
"11.629","413.000","11.629","609.000","11.629","599.000","11.629","207.000"
"11.634","413.000","11.634","557.000","11.634","558.000","11.634","203.000"
"11.638","420.000","11.638","517.000","11.638","531.000","11.638","201.000"
"11.642","447.000","11.642","553.000","11.642","522.000","11.642","214.000"
"11.647","518.000","11.647","668.000","11.647","548.000","11.647","257.000"
"11.651","654.000","11.651","911.000","11.651","611.000","11.651","370.000"
"11.655","869.000","11.655","1411.000","11.655","723.000","11.655","606.000"
"11.660","1144.000","11.660","2058.000","11.660","884.000","11.660","1022.000"
"11.664","1407.000","11.664","2624.000","11.664","1077.000","11.664","1468.000"
"11.669","1546.000","11.669","2909.000","11.669","1245.000","11.669","1726.000"
"11.673","1498.000","11.673","2774.000","11.673","1291.000","11.673","1810.000"
"11.677","1282.000","11.677","2243.000","11.677","1254.000","11.677","1571.000"
"11.682","1017.000","11.682","1622.000","11.682","1084.000","11.682","1157.000"
"11.686","771.000","11.686","1156.000","11.686","947.000","11.686","785.000"
"11.690","604.000","11.690","848.000","11.690","829.000","11.690","519.000"
"11.695","507.000","11.695","700.000","11.695","779.000","11.695","358.000"
"11.699","455.000","11.699","639.000","11.699","728.000","11.699","283.000"
"11.704","440.000","11.704","630.000","11.704","720.000","11.704","253.000"
"11.708","434.000","11.708","602.000","11.708","707.000","11.708","233.000"
"11.712","427.000","11.712","595.000","11.712","707.000","11.712","229.000"
