"Ion 119.00 (118.70 to 119.70): MA_Population_55-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_55-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_55-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_55-3.D\data.ms",""
"11.625","612.000","11.625","589.000","11.625","525.000","11.625","683.000"
"11.629","586.000","11.629","570.000","11.629","506.000","11.629","510.000"
"11.634","567.000","11.634","555.000","11.634","495.000","11.634","376.000"
"11.638","586.000","11.638","537.000","11.638","499.000","11.638","301.000"
"11.642","595.000","11.642","556.000","11.642","491.000","11.642","265.000"
"11.647","614.000","11.647","570.000","11.647","503.000","11.647","263.000"
"11.651","665.000","11.651","642.000","11.651","504.000","11.651","277.000"
"11.656","714.000","11.656","845.000","11.656","517.000","11.656","372.000"
"11.660","811.000","11.660","1249.000","11.660","571.000","11.660","559.000"
"11.664","930.000","11.664","1904.000","11.664","663.000","11.664","938.000"
"11.669","1112.000","11.669","2747.000","11.669","786.000","11.669","1429.000"
"11.673","1284.000","11.673","3364.000","11.673","931.000","11.673","1986.000"
"11.677","1317.000","11.677","3542.000","11.677","1039.000","11.677","2228.000"
"11.682","1269.000","11.682","3161.000","11.682","1056.000","11.682","2153.000"
"11.686","1087.000","11.686","2445.000","11.686","989.000","11.686","1779.000"
"11.690","886.000","11.690","1674.000","11.690","853.000","11.690","1248.000"
"11.695","739.000","11.695","1134.000","11.695","745.000","11.695","783.000"
"11.699","652.000","11.699","831.000","11.699","674.000","11.699","496.000"
"11.704","603.000","11.704","711.000","11.704","641.000","11.704","361.000"
"11.708","573.000","11.708","653.000","11.708","624.000","11.708","305.000"
"11.712","571.000","11.712","660.000","11.712","633.000","11.712","291.000"
