"Ion 119.00 (118.70 to 119.70): MA_Population_11-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_11-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_11-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_11-3.D\data.ms",""
"11.625","570.000","11.625","2623.000","11.625","905.000","11.625","316.000"
"11.629","572.000","11.629","1841.000","11.629","919.000","11.629","314.000"
"11.634","566.000","11.634","1319.000","11.634","954.000","11.634","310.000"
"11.638","572.000","11.638","1009.000","11.638","925.000","11.638","323.000"
"11.642","613.000","11.642","977.000","11.642","972.000","11.642","354.000"
"11.647","707.000","11.647","1111.000","11.647","1031.000","11.647","434.000"
"11.651","840.000","11.651","1521.000","11.651","1110.000","11.651","638.000"
"11.656","1109.000","11.656","2221.000","11.656","1281.000","11.656","1003.000"
"11.660","1427.000","11.660","2985.000","11.660","1482.000","11.660","1503.000"
"11.664","1667.000","11.664","3556.000","11.664","1715.000","11.664","1972.000"
"11.669","1753.000","11.669","3621.000","11.669","1835.000","11.669","2194.000"
"11.673","1610.000","11.673","3178.000","11.673","1823.000","11.673","2048.000"
"11.677","1352.000","11.677","2488.000","11.677","1774.000","11.677","1642.000"
"11.682","1074.000","11.682","1863.000","11.682","1625.000","11.682","1160.000"
"11.686","850.000","11.686","1410.000","11.686","1518.000","11.686","782.000"
"11.691","727.000","11.691","1137.000","11.691","1404.000","11.691","542.000"
"11.695","652.000","11.695","1053.000","11.695","1367.000","11.695","440.000"
"11.699","623.000","11.699","1026.000","11.699","1386.000","11.699","380.000"
"11.704","603.000","11.704","1044.000","11.704","1343.000","11.704","367.000"
"11.708","615.000","11.708","1026.000","11.708","1381.000","11.708","369.000"
"11.712","611.000","11.712","997.000","11.712","1396.000","11.712","365.000"
