"Ion 119.00 (118.70 to 119.70): MA_Population_58-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_58-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_58-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_58-3.D\data.ms",""
"11.625","466.000","11.625","403.000","11.625","397.000","11.625","571.000"
"11.629","452.000","11.629","392.000","11.629","375.000","11.629","416.000"
"11.634","437.000","11.634","370.000","11.634","351.000","11.634","296.000"
"11.638","446.000","11.638","366.000","11.638","341.000","11.638","225.000"
"11.642","463.000","11.642","377.000","11.642","340.000","11.642","198.000"
"11.647","504.000","11.647","408.000","11.647","342.000","11.647","190.000"
"11.651","552.000","11.651","464.000","11.651","356.000","11.651","203.000"
"11.656","618.000","11.656","618.000","11.656","368.000","11.656","262.000"
"11.660","663.000","11.660","895.000","11.660","391.000","11.660","395.000"
"11.664","730.000","11.664","1343.000","11.664","444.000","11.664","658.000"
"11.669","804.000","11.669","1934.000","11.669","509.000","11.669","1030.000"
"11.673","870.000","11.673","2458.000","11.673","602.000","11.673","1396.000"
"11.677","877.000","11.677","2586.000","11.677","651.000","11.677","1649.000"
"11.682","843.000","11.682","2323.000","11.682","659.000","11.682","1608.000"
"11.686","738.000","11.686","1884.000","11.686","643.000","11.686","1349.000"
"11.691","632.000","11.691","1280.000","11.691","556.000","11.691","962.000"
"11.695","538.000","11.695","850.000","11.695","498.000","11.695","627.000"
"11.699","479.000","11.699","608.000","11.699","464.000","11.699","388.000"
"11.704","452.000","11.704","502.000","11.704","439.000","11.704","273.000"
"11.708","431.000","11.708","474.000","11.708","436.000","11.708","232.000"
"11.712","423.000","11.712","448.000","11.712","442.000","11.712","206.000"
