"Ion 119.00 (118.70 to 119.70): MA_Population_70-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_70-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_70-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_70-3.D\data.ms",""
"11.625","362.000","11.625","322.000","11.625","293.000","11.625","422.000"
"11.629","346.000","11.629","317.000","11.629","277.000","11.629","348.000"
"11.634","342.000","11.634","311.000","11.634","269.000","11.634","249.000"
"11.638","352.000","11.638","306.000","11.638","259.000","11.638","199.000"
"11.643","364.000","11.643","302.000","11.643","263.000","11.643","179.000"
"11.647","372.000","11.647","318.000","11.647","261.000","11.647","159.000"
"11.651","398.000","11.651","334.000","11.651","260.000","11.651","175.000"
"11.656","435.000","11.656","409.000","11.656","252.000","11.656","184.000"
"11.660","457.000","11.660","586.000","11.660","272.000","11.660","267.000"
"11.664","469.000","11.664","936.000","11.664","277.000","11.664","426.000"
"11.669","480.000","11.669","1502.000","11.669","284.000","11.669","728.000"
"11.673","452.000","11.673","2069.000","11.673","295.000","11.673","1173.000"
"11.677","449.000","11.677","2432.000","11.677","319.000","11.677","1479.000"
"11.682","440.000","11.682","2533.000","11.682","322.000","11.682","1632.000"
"11.686","408.000","11.686","2052.000","11.686","323.000","11.686","1512.000"
"11.691","398.000","11.691","1499.000","11.691","305.000","11.691","1151.000"
"11.695","373.000","11.695","1026.000","11.695","298.000","11.695","795.000"
"11.699","367.000","11.699","650.000","11.699","296.000","11.699","504.000"
"11.704","351.000","11.704","431.000","11.704","293.000","11.704","315.000"
"11.708","340.000","11.708","353.000","11.708","289.000","11.708","209.000"
"11.712","339.000","11.712","337.000","11.712","291.000","11.712","186.000"
