"Ion 119.00 (118.70 to 119.70): MA_Population_39-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_39-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_39-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_39-3.D\data.ms",""
"11.625","459.000","11.625","431.000","11.625","433.000","11.625","326.000"
"11.629","453.000","11.629","427.000","11.629","441.000","11.629","280.000"
"11.633","458.000","11.633","419.000","11.633","419.000","11.633","240.000"
"11.638","463.000","11.638","409.000","11.638","434.000","11.638","225.000"
"11.642","479.000","11.642","413.000","11.642","424.000","11.642","223.000"
"11.647","477.000","11.647","424.000","11.647","436.000","11.647","219.000"
"11.651","506.000","11.651","505.000","11.651","460.000","11.651","241.000"
"11.655","521.000","11.655","647.000","11.655","466.000","11.655","310.000"
"11.660","544.000","11.660","858.000","11.660","468.000","11.660","445.000"
"11.664","562.000","11.664","1201.000","11.664","486.000","11.664","635.000"
"11.668","581.000","11.668","1475.000","11.668","505.000","11.668","810.000"
"11.673","593.000","11.673","1638.000","11.673","526.000","11.673","984.000"
"11.677","581.000","11.677","1486.000","11.677","524.000","11.677","970.000"
"11.682","552.000","11.682","1254.000","11.682","540.000","11.682","857.000"
"11.686","515.000","11.686","914.000","11.686","521.000","11.686","657.000"
"11.690","498.000","11.690","692.000","11.690","536.000","11.690","471.000"
"11.695","468.000","11.695","545.000","11.695","524.000","11.695","339.000"
"11.699","464.000","11.699","472.000","11.699","511.000","11.699","269.000"
"11.703","480.000","11.703","459.000","11.703","510.000","11.703","251.000"
"11.708","459.000","11.708","451.000","11.708","514.000","11.708","231.000"
"11.712","454.000","11.712","446.000","11.712","524.000","11.712","219.000"
