"Ion 119.00 (118.70 to 119.70): MA_Population_48-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_48-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_48-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_48-3.D\data.ms",""
"11.625","474.000","11.625","813.000","11.625","441.000","11.625","415.000"
"11.629","472.000","11.629","751.000","11.629","430.000","11.629","328.000"
"11.634","475.000","11.634","628.000","11.634","435.000","11.634","268.000"
"11.638","485.000","11.638","552.000","11.638","434.000","11.638","225.000"
"11.642","523.000","11.642","526.000","11.642","437.000","11.642","221.000"
"11.647","597.000","11.647","535.000","11.647","449.000","11.647","228.000"
"11.651","698.000","11.651","595.000","11.651","465.000","11.651","250.000"
"11.656","858.000","11.656","745.000","11.656","526.000","11.656","322.000"
"11.660","1088.000","11.660","1060.000","11.660","669.000","11.660","457.000"
"11.664","1476.000","11.664","1493.000","11.664","894.000","11.664","709.000"
"11.669","1870.000","11.669","1915.000","11.669","1197.000","11.669","1013.000"
"11.673","2163.000","11.673","2198.000","11.673","1498.000","11.673","1260.000"
"11.677","2182.000","11.677","2173.000","11.677","1622.000","11.677","1373.000"
"11.682","1925.000","11.682","1848.000","11.682","1574.000","11.682","1260.000"
"11.686","1511.000","11.686","1411.000","11.686","1326.000","11.686","982.000"
"11.690","1072.000","11.690","1017.000","11.690","1047.000","11.690","674.000"
"11.695","776.000","11.695","760.000","11.695","811.000","11.695","455.000"
"11.699","610.000","11.699","645.000","11.699","669.000","11.699","333.000"
"11.704","520.000","11.704","566.000","11.704","590.000","11.704","277.000"
"11.708","509.000","11.708","549.000","11.708","571.000","11.708","248.000"
"11.712","477.000","11.712","541.000","11.712","583.000","11.712","243.000"
