"Ion 119.00 (118.70 to 119.70): MA_Population_71-3.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_71-3.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_71-3.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_71-3.D\data.ms",""
"11.625","398.000","11.625","372.000","11.625","342.000","11.625","446.000"
"11.629","395.000","11.629","363.000","11.629","333.000","11.629","364.000"
"11.634","381.000","11.634","354.000","11.634","326.000","11.634","285.000"
"11.638","375.000","11.638","363.000","11.638","314.000","11.638","224.000"
"11.643","397.000","11.643","369.000","11.643","297.000","11.643","202.000"
"11.647","431.000","11.647","375.000","11.647","307.000","11.647","188.000"
"11.651","483.000","11.651","404.000","11.651","308.000","11.651","193.000"
"11.656","532.000","11.656","481.000","11.656","310.000","11.656","219.000"
"11.660","557.000","11.660","624.000","11.660","326.000","11.660","272.000"
"11.664","567.000","11.664","900.000","11.664","335.000","11.664","419.000"
"11.669","570.000","11.669","1287.000","11.669","344.000","11.669","650.000"
"11.673","550.000","11.673","1752.000","11.673","369.000","11.673","938.000"
"11.678","563.000","11.678","2046.000","11.678","395.000","11.678","1220.000"
"11.682","546.000","11.682","2088.000","11.682","405.000","11.682","1362.000"
"11.686","519.000","11.686","1800.000","11.686","400.000","11.686","1262.000"
"11.691","472.000","11.691","1306.000","11.691","400.000","11.691","991.000"
"11.695","429.000","11.695","900.000","11.695","377.000","11.695","685.000"
"11.699","413.000","11.699","626.000","11.699","347.000","11.699","432.000"
"11.704","404.000","11.704","506.000","11.704","348.000","11.704","296.000"
"11.708","384.000","11.708","436.000","11.708","348.000","11.708","240.000"
"11.712","384.000","11.712","419.000","11.712","345.000","11.712","215.000"
