"Ion 119.00 (118.70 to 119.70): MA_Population_57-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_57-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_57-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_57-2.D\data.ms",""
"11.625","318.000","11.625","327.000","11.625","306.000","11.625","293.000"
"11.629","311.000","11.629","338.000","11.629","302.000","11.629","239.000"
"11.634","315.000","11.634","335.000","11.634","293.000","11.634","200.000"
"11.638","321.000","11.638","334.000","11.638","286.000","11.638","168.000"
"11.642","314.000","11.642","335.000","11.642","291.000","11.642","157.000"
"11.647","320.000","11.647","339.000","11.647","297.000","11.647","153.000"
"11.651","336.000","11.651","350.000","11.651","308.000","11.651","157.000"
"11.656","350.000","11.656","387.000","11.656","310.000","11.656","163.000"
"11.660","383.000","11.660","430.000","11.660","326.000","11.660","194.000"
"11.664","431.000","11.664","518.000","11.664","361.000","11.664","225.000"
"11.669","495.000","11.669","613.000","11.669","405.000","11.669","283.000"
"11.673","520.000","11.673","668.000","11.673","452.000","11.673","352.000"
"11.677","553.000","11.677","700.000","11.677","485.000","11.677","373.000"
"11.682","521.000","11.682","665.000","11.682","490.000","11.682","376.000"
"11.686","486.000","11.686","584.000","11.686","480.000","11.686","319.000"
"11.691","416.000","11.691","512.000","11.691","463.000","11.691","265.000"
"11.695","378.000","11.695","451.000","11.695","423.000","11.695","232.000"
"11.699","335.000","11.699","412.000","11.699","401.000","11.699","193.000"
"11.704","325.000","11.704","401.000","11.704","396.000","11.704","178.000"
"11.708","320.000","11.708","420.000","11.708","397.000","11.708","176.000"
"11.712","313.000","11.712","400.000","11.712","398.000","11.712","171.000"
