"Ion 119.00 (118.70 to 119.70): MA_Population_47-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_47-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_47-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_47-2.D\data.ms",""
"11.625","523.000","11.625","850.000","11.625","532.000","11.625","454.000"
"11.629","527.000","11.629","788.000","11.629","510.000","11.629","362.000"
"11.634","523.000","11.634","676.000","11.634","494.000","11.634","296.000"
"11.638","518.000","11.638","616.000","11.638","491.000","11.638","261.000"
"11.642","559.000","11.642","574.000","11.642","487.000","11.642","252.000"
"11.647","571.000","11.647","580.000","11.647","515.000","11.647","256.000"
"11.651","625.000","11.651","665.000","11.651","535.000","11.651","287.000"
"11.656","770.000","11.656","864.000","11.656","584.000","11.656","375.000"
"11.660","989.000","11.660","1222.000","11.660","689.000","11.660","528.000"
"11.664","1336.000","11.664","1765.000","11.664","913.000","11.664","842.000"
"11.669","1740.000","11.669","2325.000","11.669","1177.000","11.669","1226.000"
"11.673","1973.000","11.673","2648.000","11.673","1433.000","11.673","1559.000"
"11.677","2016.000","11.677","2600.000","11.677","1556.000","11.677","1664.000"
"11.682","1738.000","11.682","2183.000","11.682","1503.000","11.682","1502.000"
"11.686","1361.000","11.686","1636.000","11.686","1287.000","11.686","1144.000"
"11.691","1003.000","11.691","1157.000","11.691","1012.000","11.691","774.000"
"11.695","780.000","11.695","866.000","11.695","837.000","11.695","529.000"
"11.699","613.000","11.699","739.000","11.699","719.000","11.699","376.000"
"11.704","585.000","11.704","669.000","11.704","664.000","11.704","321.000"
"11.708","556.000","11.708","638.000","11.708","655.000","11.708","285.000"
"11.712","534.000","11.712","639.000","11.712","653.000","11.712","281.000"
