"Ion 119.00 (118.70 to 119.70): MA_Population_31-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_31-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_31-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_31-2.D\data.ms",""
"11.625","276.000","11.625","1274.000","11.625","275.000","11.625","136.000"
"11.629","276.000","11.629","965.000","11.629","262.000","11.629","129.000"
"11.634","302.000","11.634","649.000","11.634","249.000","11.634","129.000"
"11.638","332.000","11.638","455.000","11.638","240.000","11.638","126.000"
"11.642","379.000","11.642","372.000","11.642","242.000","11.642","136.000"
"11.647","459.000","11.647","386.000","11.647","244.000","11.647","150.000"
"11.651","503.000","11.651","491.000","11.651","251.000","11.651","199.000"
"11.656","558.000","11.656","671.000","11.656","269.000","11.656","295.000"
"11.660","592.000","11.660","906.000","11.660","296.000","11.660","433.000"
"11.664","605.000","11.664","1160.000","11.664","334.000","11.664","628.000"
"11.669","587.000","11.669","1264.000","11.669","373.000","11.669","756.000"
"11.673","556.000","11.673","1200.000","11.673","380.000","11.673","773.000"
"11.677","490.000","11.677","986.000","11.677","376.000","11.677","683.000"
"11.682","431.000","11.682","740.000","11.682","338.000","11.682","536.000"
"11.686","367.000","11.686","525.000","11.686","310.000","11.686","381.000"
"11.690","341.000","11.690","399.000","11.690","283.000","11.690","273.000"
"11.695","315.000","11.695","342.000","11.695","269.000","11.695","215.000"
"11.699","295.000","11.699","322.000","11.699","259.000","11.699","178.000"
"11.704","293.000","11.704","314.000","11.704","260.000","11.704","156.000"
"11.708","290.000","11.708","308.000","11.708","259.000","11.708","146.000"
"11.712","279.000","11.712","300.000","11.712","261.000","11.712","142.000"
