"Ion 119.00 (118.70 to 119.70): MA_Population_32-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_32-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_32-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_32-2.D\data.ms",""
"11.625","282.000","11.625","305.000","11.625","291.000","11.625","140.000"
"11.629","279.000","11.629","298.000","11.629","274.000","11.629","137.000"
"11.634","286.000","11.634","295.000","11.634","268.000","11.634","134.000"
"11.638","292.000","11.638","296.000","11.638","256.000","11.638","136.000"
"11.642","301.000","11.642","311.000","11.642","257.000","11.642","137.000"
"11.647","314.000","11.647","338.000","11.647","267.000","11.647","157.000"
"11.651","335.000","11.651","424.000","11.651","262.000","11.651","184.000"
"11.656","345.000","11.656","553.000","11.656","270.000","11.656","256.000"
"11.660","344.000","11.660","734.000","11.660","274.000","11.660","362.000"
"11.664","331.000","11.664","918.000","11.664","275.000","11.664","496.000"
"11.669","323.000","11.669","1028.000","11.669","280.000","11.669","604.000"
"11.673","314.000","11.673","975.000","11.673","290.000","11.673","621.000"
"11.677","308.000","11.677","812.000","11.677","282.000","11.677","529.000"
"11.682","299.000","11.682","620.000","11.682","284.000","11.682","417.000"
"11.686","296.000","11.686","474.000","11.686","294.000","11.686","299.000"
"11.691","293.000","11.691","388.000","11.691","292.000","11.691","220.000"
"11.695","290.000","11.695","348.000","11.695","298.000","11.695","182.000"
"11.699","286.000","11.699","334.000","11.699","288.000","11.699","163.000"
"11.704","285.000","11.704","328.000","11.704","296.000","11.704","158.000"
"11.708","280.000","11.708","328.000","11.708","299.000","11.708","156.000"
"11.712","280.000","11.712","329.000","11.712","295.000","11.712","147.000"
