"Ion 119.00 (118.70 to 119.70): MA_Population_40-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_40-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_40-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_40-2.D\data.ms",""
"11.625","454.000","11.625","477.000","11.625","419.000","11.625","375.000"
"11.629","454.000","11.629","456.000","11.629","426.000","11.629","312.000"
"11.634","453.000","11.634","453.000","11.634","438.000","11.634","250.000"
"11.638","454.000","11.638","408.000","11.638","440.000","11.638","230.000"
"11.642","470.000","11.642","426.000","11.642","417.000","11.642","217.000"
"11.647","462.000","11.647","436.000","11.647","415.000","11.647","228.000"
"11.651","513.000","11.651","529.000","11.651","436.000","11.651","260.000"
"11.655","564.000","11.655","706.000","11.655","466.000","11.655","336.000"
"11.660","643.000","11.660","977.000","11.660","535.000","11.660","496.000"
"11.664","742.000","11.664","1354.000","11.664","590.000","11.664","709.000"
"11.669","875.000","11.669","1671.000","11.669","675.000","11.669","960.000"
"11.673","946.000","11.673","1980.000","11.673","764.000","11.673","1173.000"
"11.677","945.000","11.677","1922.000","11.677","805.000","11.677","1252.000"
"11.682","849.000","11.682","1548.000","11.682","765.000","11.682","1113.000"
"11.686","701.000","11.686","1138.000","11.686","688.000","11.686","833.000"
"11.690","585.000","11.690","774.000","11.690","606.000","11.690","565.000"
"11.695","532.000","11.695","602.000","11.695","548.000","11.695","366.000"
"11.699","499.000","11.699","528.000","11.699","549.000","11.699","295.000"
"11.704","485.000","11.704","498.000","11.704","543.000","11.704","245.000"
"11.708","464.000","11.708","508.000","11.708","549.000","11.708","237.000"
"11.712","481.000","11.712","510.000","11.712","534.000","11.712","245.000"
