"Ion 119.00 (118.70 to 119.70): MA_Population_55-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_55-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_55-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_55-2.D\data.ms",""
"11.625","546.000","11.625","538.000","11.625","460.000","11.625","506.000"
"11.629","516.000","11.629","515.000","11.629","439.000","11.629","393.000"
"11.633","534.000","11.633","507.000","11.633","421.000","11.633","307.000"
"11.638","522.000","11.638","494.000","11.638","441.000","11.638","264.000"
"11.642","530.000","11.642","474.000","11.642","448.000","11.642","237.000"
"11.647","556.000","11.647","497.000","11.647","435.000","11.647","241.000"
"11.651","570.000","11.651","542.000","11.651","444.000","11.651","257.000"
"11.655","636.000","11.655","697.000","11.655","459.000","11.655","310.000"
"11.660","690.000","11.660","1016.000","11.660","503.000","11.660","462.000"
"11.664","798.000","11.664","1511.000","11.664","577.000","11.664","729.000"
"11.668","936.000","11.668","2117.000","11.668","658.000","11.668","1116.000"
"11.673","1050.000","11.673","2683.000","11.673","785.000","11.673","1539.000"
"11.677","1092.000","11.677","2813.000","11.677","854.000","11.677","1780.000"
"11.682","1030.000","11.682","2504.000","11.682","854.000","11.682","1692.000"
"11.686","893.000","11.686","1901.000","11.686","809.000","11.686","1375.000"
"11.690","748.000","11.690","1322.000","11.690","719.000","11.690","961.000"
"11.695","634.000","11.695","931.000","11.695","648.000","11.695","619.000"
"11.699","576.000","11.699","704.000","11.699","582.000","11.699","413.000"
"11.703","542.000","11.703","616.000","11.703","557.000","11.703","310.000"
"11.708","520.000","11.708","588.000","11.708","552.000","11.708","267.000"
"11.712","496.000","11.712","571.000","11.712","554.000","11.712","255.000"
