"Ion 119.00 (118.70 to 119.70): MA_Population_74-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_74-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_74-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_74-2.D\data.ms",""
"11.625","233.000","11.625","226.000","11.625","214.000","11.625","133.000"
"11.629","239.000","11.629","226.000","11.629","211.000","11.629","128.000"
"11.634","245.000","11.634","213.000","11.634","205.000","11.634","122.000"
"11.638","247.000","11.638","213.000","11.638","200.000","11.638","124.000"
"11.643","234.000","11.643","205.000","11.643","194.000","11.643","121.000"
"11.647","252.000","11.647","207.000","11.647","189.000","11.647","122.000"
"11.651","255.000","11.651","211.000","11.651","188.000","11.651","125.000"
"11.656","261.000","11.656","224.000","11.656","192.000","11.656","135.000"
"11.660","260.000","11.660","250.000","11.660","190.000","11.660","142.000"
"11.664","273.000","11.664","301.000","11.664","200.000","11.664","173.000"
"11.669","269.000","11.669","365.000","11.669","200.000","11.669","202.000"
"11.673","277.000","11.673","428.000","11.673","214.000","11.673","250.000"
"11.678","285.000","11.678","475.000","11.678","221.000","11.678","295.000"
"11.682","275.000","11.682","468.000","11.682","219.000","11.682","309.000"
"11.686","280.000","11.686","419.000","11.686","223.000","11.686","289.000"
"11.691","261.000","11.691","359.000","11.691","229.000","11.691","250.000"
"11.695","259.000","11.695","294.000","11.695","206.000","11.695","197.000"
"11.699","245.000","11.699","253.000","11.699","203.000","11.699","168.000"
"11.704","243.000","11.704","229.000","11.704","202.000","11.704","142.000"
"11.708","236.000","11.708","220.000","11.708","207.000","11.708","134.000"
"11.713","239.000","11.713","220.000","11.713","197.000","11.713","128.000"
