"Ion 119.00 (118.70 to 119.70): MA_Population_65-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_65-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_65-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_65-2.D\data.ms",""
"11.625","268.000","11.625","246.000","11.625","217.000","11.625","237.000"
"11.629","262.000","11.629","236.000","11.629","209.000","11.629","197.000"
"11.634","278.000","11.634","240.000","11.634","208.000","11.634","161.000"
"11.638","286.000","11.638","229.000","11.638","202.000","11.638","142.000"
"11.643","312.000","11.643","238.000","11.643","210.000","11.643","134.000"
"11.647","391.000","11.647","241.000","11.647","205.000","11.647","137.000"
"11.651","458.000","11.651","276.000","11.651","210.000","11.651","128.000"
"11.656","527.000","11.656","323.000","11.656","216.000","11.656","148.000"
"11.660","543.000","11.660","392.000","11.660","216.000","11.660","184.000"
"11.664","531.000","11.664","556.000","11.664","229.000","11.664","257.000"
"11.669","479.000","11.669","771.000","11.669","241.000","11.669","384.000"
"11.673","438.000","11.673","979.000","11.673","249.000","11.673","541.000"
"11.678","408.000","11.678","1117.000","11.678","266.000","11.678","661.000"
"11.682","381.000","11.682","1070.000","11.682","273.000","11.682","725.000"
"11.686","360.000","11.686","875.000","11.686","267.000","11.686","623.000"
"11.691","314.000","11.691","657.000","11.691","269.000","11.691","477.000"
"11.695","298.000","11.695","479.000","11.695","255.000","11.695","347.000"
"11.699","291.000","11.699","343.000","11.699","256.000","11.699","240.000"
"11.704","281.000","11.704","286.000","11.704","250.000","11.704","183.000"
"11.708","273.000","11.708","265.000","11.708","245.000","11.708","161.000"
"11.713","269.000","11.713","252.000","11.713","247.000","11.713","138.000"
