"Ion 119.00 (118.70 to 119.70): MA_Population_63-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_63-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_63-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_63-2.D\data.ms",""
"11.625","355.000","11.625","290.000","11.625","291.000","11.625","259.000"
"11.629","352.000","11.629","289.000","11.629","275.000","11.629","226.000"
"11.634","355.000","11.634","286.000","11.634","282.000","11.634","198.000"
"11.638","354.000","11.638","275.000","11.638","282.000","11.638","182.000"
"11.642","362.000","11.642","275.000","11.642","276.000","11.642","166.000"
"11.647","363.000","11.647","282.000","11.647","276.000","11.647","169.000"
"11.651","373.000","11.651","297.000","11.651","281.000","11.651","162.000"
"11.656","387.000","11.656","340.000","11.656","278.000","11.656","176.000"
"11.660","391.000","11.660","418.000","11.660","295.000","11.660","221.000"
"11.664","428.000","11.664","562.000","11.664","305.000","11.664","286.000"
"11.669","453.000","11.669","777.000","11.669","333.000","11.669","431.000"
"11.673","460.000","11.673","1025.000","11.673","335.000","11.673","576.000"
"11.677","473.000","11.677","1165.000","11.677","352.000","11.677","734.000"
"11.682","463.000","11.682","1124.000","11.682","366.000","11.682","760.000"
"11.686","444.000","11.686","940.000","11.686","373.000","11.686","658.000"
"11.691","421.000","11.691","701.000","11.691","348.000","11.691","514.000"
"11.695","397.000","11.695","518.000","11.695","343.000","11.695","379.000"
"11.699","371.000","11.699","400.000","11.699","336.000","11.699","279.000"
"11.704","361.000","11.704","339.000","11.704","327.000","11.704","220.000"
"11.708","364.000","11.708","306.000","11.708","330.000","11.708","184.000"
"11.712","364.000","11.712","307.000","11.712","326.000","11.712","177.000"
