"Ion 119.00 (118.70 to 119.70): MA_Population_37-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_37-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_37-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_37-2.D\data.ms",""
"11.625","2731.000","11.625","2566.000","11.625","2624.000","11.625","1479.000"
"11.629","2728.000","11.629","2545.000","11.629","2598.000","11.629","1426.000"
"11.634","2780.000","11.634","2562.000","11.634","2625.000","11.634","1362.000"
"11.638","2811.000","11.638","2577.000","11.638","2663.000","11.638","1339.000"
"11.642","2809.000","11.642","2576.000","11.642","2679.000","11.642","1349.000"
"11.647","2908.000","11.647","2657.000","11.647","2717.000","11.647","1341.000"
"11.651","2932.000","11.651","2707.000","11.651","2764.000","11.651","1370.000"
"11.656","2943.000","11.656","2822.000","11.656","2762.000","11.656","1429.000"
"11.660","3021.000","11.660","3230.000","11.660","2822.000","11.660","1606.000"
"11.664","3027.000","11.664","3620.000","11.664","2898.000","11.664","1874.000"
"11.669","3025.000","11.669","4054.000","11.669","2867.000","11.669","2127.000"
"11.673","3090.000","11.673","4444.000","11.673","2943.000","11.673","2413.000"
"11.677","3129.000","11.677","4339.000","11.677","2950.000","11.677","2525.000"
"11.682","3026.000","11.682","3912.000","11.682","3012.000","11.682","2341.000"
"11.686","3034.000","11.686","3498.000","11.686","3002.000","11.686","2069.000"
"11.691","3032.000","11.691","3216.000","11.691","2992.000","11.691","1786.000"
"11.695","3076.000","11.695","2921.000","11.695","3029.000","11.695","1599.000"
"11.699","3007.000","11.699","2805.000","11.699","3024.000","11.699","1493.000"
"11.704","3006.000","11.704","2768.000","11.704","2991.000","11.704","1419.000"
"11.708","3022.000","11.708","2767.000","11.708","2956.000","11.708","1428.000"
"11.712","3001.000","11.712","2689.000","11.712","3006.000","11.712","1432.000"
