"Ion 119.00 (118.70 to 119.70): MA_Population_48-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_48-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_48-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_48-2.D\data.ms",""
"11.625","513.000","11.625","852.000","11.625","497.000","11.625","516.000"
"11.629","507.000","11.629","749.000","11.629","478.000","11.629","384.000"
"11.634","515.000","11.634","654.000","11.634","495.000","11.634","299.000"
"11.638","516.000","11.638","559.000","11.638","485.000","11.638","253.000"
"11.642","581.000","11.642","540.000","11.642","488.000","11.642","238.000"
"11.647","669.000","11.647","570.000","11.647","511.000","11.647","238.000"
"11.651","797.000","11.651","649.000","11.651","541.000","11.651","265.000"
"11.656","1017.000","11.656","850.000","11.656","607.000","11.656","342.000"
"11.660","1302.000","11.660","1238.000","11.660","785.000","11.660","527.000"
"11.664","1769.000","11.664","1767.000","11.664","1071.000","11.664","846.000"
"11.669","2339.000","11.669","2380.000","11.669","1491.000","11.669","1236.000"
"11.673","2677.000","11.673","2704.000","11.673","1837.000","11.673","1548.000"
"11.677","2703.000","11.677","2674.000","11.677","2051.000","11.677","1681.000"
"11.682","2357.000","11.682","2218.000","11.682","1925.000","11.682","1518.000"
"11.686","1823.000","11.686","1673.000","11.686","1635.000","11.686","1183.000"
"11.691","1284.000","11.691","1192.000","11.691","1293.000","11.691","825.000"
"11.695","909.000","11.695","857.000","11.695","974.000","11.695","543.000"
"11.699","689.000","11.699","699.000","11.699","788.000","11.699","372.000"
"11.704","577.000","11.704","607.000","11.704","709.000","11.704","298.000"
"11.708","538.000","11.708","595.000","11.708","684.000","11.708","263.000"
"11.712","513.000","11.712","584.000","11.712","698.000","11.712","257.000"
