"Ion 119.00 (118.70 to 119.70): MA_Population_50-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_50-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_50-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_50-2.D\data.ms",""
"11.625","311.000","11.625","309.000","11.625","276.000","11.625","246.000"
"11.629","322.000","11.629","304.000","11.629","267.000","11.629","199.000"
"11.634","341.000","11.634","305.000","11.634","274.000","11.634","172.000"
"11.638","377.000","11.638","311.000","11.638","273.000","11.638","157.000"
"11.643","452.000","11.643","332.000","11.643","268.000","11.643","142.000"
"11.647","523.000","11.647","363.000","11.647","273.000","11.647","154.000"
"11.651","591.000","11.651","401.000","11.651","279.000","11.651","160.000"
"11.656","601.000","11.656","487.000","11.656","299.000","11.656","193.000"
"11.660","601.000","11.660","607.000","11.660","296.000","11.660","255.000"
"11.664","560.000","11.664","819.000","11.664","310.000","11.664","380.000"
"11.669","510.000","11.669","1019.000","11.669","328.000","11.669","538.000"
"11.673","489.000","11.673","1126.000","11.673","357.000","11.673","650.000"
"11.678","454.000","11.678","1109.000","11.678","364.000","11.678","675.000"
"11.682","414.000","11.682","948.000","11.682","360.000","11.682","614.000"
"11.686","395.000","11.686","736.000","11.686","343.000","11.686","487.000"
"11.691","364.000","11.691","547.000","11.691","337.000","11.691","353.000"
"11.695","338.000","11.695","431.000","11.695","336.000","11.695","244.000"
"11.699","328.000","11.699","375.000","11.699","326.000","11.699","189.000"
"11.704","327.000","11.704","354.000","11.704","329.000","11.704","168.000"
"11.708","316.000","11.708","351.000","11.708","330.000","11.708","159.000"
"11.713","315.000","11.713","342.000","11.713","353.000","11.713","159.000"
