"Ion 119.00 (118.70 to 119.70): MA_Population_72-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_72-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_72-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_72-2.D\data.ms",""
"11.625","254.000","11.625","227.000","11.625","207.000","11.625","213.000"
"11.629","251.000","11.629","219.000","11.629","205.000","11.629","175.000"
"11.634","252.000","11.634","220.000","11.634","200.000","11.634","153.000"
"11.638","259.000","11.638","218.000","11.638","200.000","11.638","144.000"
"11.642","257.000","11.642","228.000","11.642","199.000","11.642","129.000"
"11.647","277.000","11.647","232.000","11.647","198.000","11.647","127.000"
"11.651","289.000","11.651","239.000","11.651","197.000","11.651","124.000"
"11.655","311.000","11.655","246.000","11.655","202.000","11.655","130.000"
"11.660","319.000","11.660","278.000","11.660","205.000","11.660","132.000"
"11.664","334.000","11.664","296.000","11.664","202.000","11.664","151.000"
"11.669","321.000","11.669","354.000","11.669","208.000","11.669","179.000"
"11.673","326.000","11.673","400.000","11.673","236.000","11.673","215.000"
"11.677","328.000","11.677","445.000","11.677","248.000","11.677","260.000"
"11.682","325.000","11.682","466.000","11.682","250.000","11.682","269.000"
"11.686","328.000","11.686","419.000","11.686","244.000","11.686","273.000"
"11.690","296.000","11.690","367.000","11.690","239.000","11.690","237.000"
"11.695","271.000","11.695","309.000","11.695","231.000","11.695","199.000"
"11.699","262.000","11.699","273.000","11.699","226.000","11.699","162.000"
"11.704","265.000","11.704","257.000","11.704","221.000","11.704","143.000"
"11.708","263.000","11.708","244.000","11.708","215.000","11.708","139.000"
"11.712","261.000","11.712","250.000","11.712","225.000","11.712","133.000"
