"Ion 119.00 (118.70 to 119.70): MA_Population_54-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_54-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_54-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_54-2.D\data.ms",""
"11.625","474.000","11.625","396.000","11.625","377.000","11.625","461.000"
"11.629","462.000","11.629","372.000","11.629","365.000","11.629","363.000"
"11.634","432.000","11.634","364.000","11.634","351.000","11.634","267.000"
"11.638","447.000","11.638","356.000","11.638","342.000","11.638","213.000"
"11.642","450.000","11.642","367.000","11.642","336.000","11.642","201.000"
"11.647","487.000","11.647","399.000","11.647","353.000","11.647","195.000"
"11.651","489.000","11.651","421.000","11.651","346.000","11.651","198.000"
"11.655","517.000","11.655","486.000","11.655","355.000","11.655","234.000"
"11.660","561.000","11.660","646.000","11.660","365.000","11.660","297.000"
"11.664","587.000","11.664","842.000","11.664","390.000","11.664","416.000"
"11.669","599.000","11.669","1161.000","11.669","414.000","11.669","595.000"
"11.673","610.000","11.673","1374.000","11.673","444.000","11.673","790.000"
"11.677","605.000","11.677","1443.000","11.677","445.000","11.677","896.000"
"11.682","570.000","11.682","1283.000","11.682","454.000","11.682","861.000"
"11.686","530.000","11.686","1027.000","11.686","449.000","11.686","702.000"
"11.690","502.000","11.690","786.000","11.690","435.000","11.690","529.000"
"11.695","466.000","11.695","578.000","11.695","408.000","11.695","381.000"
"11.699","453.000","11.699","483.000","11.699","408.000","11.699","280.000"
"11.704","447.000","11.704","450.000","11.704","410.000","11.704","230.000"
"11.708","457.000","11.708","423.000","11.708","402.000","11.708","216.000"
"11.712","442.000","11.712","416.000","11.712","405.000","11.712","208.000"
