"Ion 119.00 (118.70 to 119.70): MA_Population_56-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_56-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_56-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_56-2.D\data.ms",""
"11.625","355.000","11.625","393.000","11.625","307.000","11.625","312.000"
"11.629","342.000","11.629","389.000","11.629","304.000","11.629","247.000"
"11.634","343.000","11.634","353.000","11.634","288.000","11.634","205.000"
"11.638","347.000","11.638","340.000","11.638","290.000","11.638","183.000"
"11.642","339.000","11.642","329.000","11.642","288.000","11.642","166.000"
"11.647","362.000","11.647","347.000","11.647","290.000","11.647","168.000"
"11.651","377.000","11.651","362.000","11.651","288.000","11.651","172.000"
"11.656","396.000","11.656","427.000","11.656","305.000","11.656","206.000"
"11.660","471.000","11.660","570.000","11.660","334.000","11.660","264.000"
"11.664","558.000","11.664","793.000","11.664","387.000","11.664","370.000"
"11.669","679.000","11.669","1051.000","11.669","459.000","11.669","553.000"
"11.673","777.000","11.673","1240.000","11.673","551.000","11.673","715.000"
"11.677","835.000","11.677","1299.000","11.677","601.000","11.677","818.000"
"11.682","794.000","11.682","1199.000","11.682","612.000","11.682","816.000"
"11.686","684.000","11.686","977.000","11.686","574.000","11.686","680.000"
"11.690","559.000","11.690","716.000","11.690","493.000","11.690","504.000"
"11.695","462.000","11.695","531.000","11.695","416.000","11.695","344.000"
"11.699","400.000","11.699","412.000","11.699","369.000","11.699","246.000"
"11.704","363.000","11.704","369.000","11.704","356.000","11.704","200.000"
"11.708","354.000","11.708","352.000","11.708","322.000","11.708","184.000"
"11.712","330.000","11.712","357.000","11.712","330.000","11.712","170.000"
