"Ion 119.00 (118.70 to 119.70): MA_Population_34-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_34-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_34-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_34-2.D\data.ms",""
"11.628","310.000","11.628","441.000","11.628","300.000","11.628","135.000"
"11.633","328.000","11.633","378.000","11.633","295.000","11.633","146.000"
"11.637","357.000","11.637","349.000","11.637","293.000","11.637","134.000"
"11.641","404.000","11.641","344.000","11.641","285.000","11.641","140.000"
"11.646","455.000","11.646","382.000","11.646","292.000","11.646","156.000"
"11.650","518.000","11.650","472.000","11.650","299.000","11.650","193.000"
"11.654","524.000","11.654","636.000","11.654","302.000","11.654","268.000"
"11.659","520.000","11.659","864.000","11.659","319.000","11.659","401.000"
"11.663","486.000","11.663","1097.000","11.663","344.000","11.663","574.000"
"11.668","466.000","11.668","1271.000","11.668","350.000","11.668","722.000"
"11.672","437.000","11.672","1238.000","11.672","356.000","11.672","771.000"
"11.676","398.000","11.676","1054.000","11.676","355.000","11.676","703.000"
"11.681","366.000","11.681","840.000","11.681","357.000","11.681","548.000"
"11.685","350.000","11.685","606.000","11.685","361.000","11.685","396.000"
"11.689","334.000","11.689","467.000","11.689","361.000","11.689","270.000"
"11.694","314.000","11.694","395.000","11.694","351.000","11.694","203.000"
"11.698","306.000","11.698","365.000","11.698","361.000","11.698","175.000"
"11.703","310.000","11.703","363.000","11.703","338.000","11.703","159.000"
"11.707","307.000","11.707","346.000","11.707","343.000","11.707","151.000"
"11.711","298.000","11.711","356.000","11.711","363.000","11.711","152.000"
