"Ion 119.00 (118.70 to 119.70): MA_Population_59-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_59-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_59-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_59-2.D\data.ms",""
"11.625","487.000","11.625","366.000","11.625","348.000","11.625","593.000"
"11.629","483.000","11.629","366.000","11.629","329.000","11.629","430.000"
"11.634","483.000","11.634","355.000","11.634","307.000","11.634","293.000"
"11.638","504.000","11.638","354.000","11.638","293.000","11.638","218.000"
"11.643","560.000","11.643","370.000","11.643","285.000","11.643","180.000"
"11.647","651.000","11.647","392.000","11.647","284.000","11.647","170.000"
"11.651","745.000","11.651","449.000","11.651","290.000","11.651","185.000"
"11.656","843.000","11.656","568.000","11.656","301.000","11.656","228.000"
"11.660","897.000","11.660","811.000","11.660","328.000","11.660","338.000"
"11.664","889.000","11.664","1202.000","11.664","364.000","11.664","544.000"
"11.669","832.000","11.669","1637.000","11.669","395.000","11.669","850.000"
"11.673","832.000","11.673","2026.000","11.673","420.000","11.673","1146.000"
"11.677","780.000","11.677","2144.000","11.677","470.000","11.677","1350.000"
"11.682","725.000","11.682","1955.000","11.682","466.000","11.682","1317.000"
"11.686","648.000","11.686","1543.000","11.686","448.000","11.686","1091.000"
"11.691","576.000","11.691","1096.000","11.691","408.000","11.691","811.000"
"11.695","531.000","11.695","768.000","11.695","371.000","11.695","546.000"
"11.699","496.000","11.699","563.000","11.699","351.000","11.699","365.000"
"11.704","449.000","11.704","467.000","11.704","324.000","11.704","270.000"
"11.708","449.000","11.708","430.000","11.708","331.000","11.708","226.000"
"11.712","444.000","11.712","416.000","11.712","327.000","11.712","199.000"
