"Ion 119.00 (118.70 to 119.70): MA_Population_28-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_28-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_28-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_28-2.D\data.ms",""
"11.625","437.000","11.625","525.000","11.625","573.000","11.625","209.000"
"11.629","422.000","11.629","497.000","11.629","519.000","11.629","197.000"
"11.634","409.000","11.634","476.000","11.634","475.000","11.634","194.000"
"11.638","428.000","11.638","475.000","11.638","442.000","11.638","196.000"
"11.642","466.000","11.642","527.000","11.642","433.000","11.642","216.000"
"11.647","557.000","11.647","686.000","11.647","459.000","11.647","281.000"
"11.651","745.000","11.651","1043.000","11.651","541.000","11.651","429.000"
"11.656","1039.000","11.656","1707.000","11.656","672.000","11.656","781.000"
"11.660","1428.000","11.660","2630.000","11.660","911.000","11.660","1328.000"
"11.664","1838.000","11.664","3549.000","11.664","1203.000","11.664","1975.000"
"11.669","2095.000","11.669","4057.000","11.669","1442.000","11.669","2484.000"
"11.673","2021.000","11.673","3841.000","11.673","1547.000","11.673","2610.000"
"11.677","1721.000","11.677","3024.000","11.677","1433.000","11.677","2224.000"
"11.682","1255.000","11.682","2073.000","11.682","1157.000","11.682","1587.000"
"11.686","895.000","11.686","1344.000","11.686","893.000","11.686","1003.000"
"11.691","645.000","11.691","883.000","11.691","704.000","11.691","595.000"
"11.695","523.000","11.695","663.000","11.695","600.000","11.695","369.000"
"11.699","479.000","11.699","594.000","11.699","550.000","11.699","284.000"
"11.704","454.000","11.704","575.000","11.704","547.000","11.704","241.000"
"11.708","450.000","11.708","556.000","11.708","531.000","11.708","225.000"
"11.712","432.000","11.712","541.000","11.712","542.000","11.712","225.000"
