"Ion 119.00 (118.70 to 119.70): MA_Population_43-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_43-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_43-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_43-2.D\data.ms",""
"11.625","551.000","11.625","1237.000","11.625","506.000","11.625","490.000"
"11.629","539.000","11.629","1060.000","11.629","499.000","11.629","371.000"
"11.634","599.000","11.634","849.000","11.634","488.000","11.634","283.000"
"11.638","722.000","11.638","695.000","11.638","503.000","11.638","249.000"
"11.642","932.000","11.642","630.000","11.642","510.000","11.642","227.000"
"11.647","1157.000","11.647","698.000","11.647","515.000","11.647","240.000"
"11.651","1399.000","11.651","840.000","11.651","525.000","11.651","273.000"
"11.656","1471.000","11.656","1154.000","11.656","562.000","11.656","405.000"
"11.660","1404.000","11.660","1632.000","11.660","567.000","11.660","669.000"
"11.664","1266.000","11.664","2259.000","11.664","628.000","11.664","1048.000"
"11.669","1112.000","11.669","2916.000","11.669","641.000","11.669","1541.000"
"11.673","929.000","11.673","3210.000","11.673","669.000","11.673","1920.000"
"11.677","837.000","11.677","3046.000","11.677","689.000","11.677","1992.000"
"11.682","756.000","11.682","2406.000","11.682","679.000","11.682","1653.000"
"11.686","691.000","11.686","1714.000","11.686","690.000","11.686","1207.000"
"11.691","637.000","11.691","1189.000","11.691","691.000","11.691","796.000"
"11.695","600.000","11.695","843.000","11.695","706.000","11.695","494.000"
"11.699","567.000","11.699","683.000","11.699","718.000","11.699","349.000"
"11.704","562.000","11.704","606.000","11.704","723.000","11.704","284.000"
"11.708","542.000","11.708","590.000","11.708","728.000","11.708","261.000"
"11.712","548.000","11.712","595.000","11.712","768.000","11.712","255.000"
