"Ion 119.00 (118.70 to 119.70): MA_Population_19-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_19-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_19-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_19-2.D\data.ms",""
"11.625","299.000","11.625","324.000","11.625","305.000","11.625","158.000"
"11.629","304.000","11.629","328.000","11.629","314.000","11.629","158.000"
"11.634","306.000","11.634","328.000","11.634","319.000","11.634","156.000"
"11.638","308.000","11.638","332.000","11.638","313.000","11.638","163.000"
"11.642","314.000","11.642","347.000","11.642","315.000","11.642","166.000"
"11.647","323.000","11.647","401.000","11.647","317.000","11.647","180.000"
"11.651","344.000","11.651","522.000","11.651","346.000","11.651","241.000"
"11.655","399.000","11.655","718.000","11.655","370.000","11.655","351.000"
"11.660","450.000","11.660","969.000","11.660","413.000","11.660","494.000"
"11.664","510.000","11.664","1182.000","11.664","463.000","11.664","646.000"
"11.669","554.000","11.669","1290.000","11.669","491.000","11.669","762.000"
"11.673","546.000","11.673","1235.000","11.673","507.000","11.673","791.000"
"11.677","503.000","11.677","1010.000","11.677","499.000","11.677","673.000"
"11.682","435.000","11.682","767.000","11.682","468.000","11.682","522.000"
"11.686","394.000","11.686","565.000","11.686","430.000","11.686","367.000"
"11.690","364.000","11.690","458.000","11.690","414.000","11.690","259.000"
"11.695","341.000","11.695","396.000","11.695","387.000","11.695","206.000"
"11.699","323.000","11.699","372.000","11.699","373.000","11.699","183.000"
"11.704","327.000","11.704","364.000","11.704","386.000","11.704","177.000"
"11.708","321.000","11.708","370.000","11.708","380.000","11.708","170.000"
"11.712","320.000","11.712","364.000","11.712","388.000","11.712","169.000"
