"Ion 119.00 (118.70 to 119.70): MA_Population_39-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_39-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_39-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_39-2.D\data.ms",""
"11.625","607.000","11.625","474.000","11.625","483.000","11.625","325.000"
"11.629","606.000","11.629","455.000","11.629","453.000","11.629","295.000"
"11.634","607.000","11.634","453.000","11.634","471.000","11.634","250.000"
"11.638","605.000","11.638","446.000","11.638","462.000","11.638","229.000"
"11.642","622.000","11.642","446.000","11.642","474.000","11.642","237.000"
"11.647","641.000","11.647","482.000","11.647","470.000","11.647","242.000"
"11.651","662.000","11.651","526.000","11.651","463.000","11.651","250.000"
"11.656","688.000","11.656","631.000","11.656","481.000","11.656","312.000"
"11.660","708.000","11.660","849.000","11.660","501.000","11.660","419.000"
"11.664","721.000","11.664","1161.000","11.664","521.000","11.664","579.000"
"11.669","732.000","11.669","1400.000","11.669","543.000","11.669","786.000"
"11.673","732.000","11.673","1498.000","11.673","565.000","11.673","921.000"
"11.677","719.000","11.677","1420.000","11.677","564.000","11.677","924.000"
"11.682","705.000","11.682","1174.000","11.682","570.000","11.682","834.000"
"11.686","681.000","11.686","920.000","11.686","560.000","11.686","607.000"
"11.690","641.000","11.690","718.000","11.690","565.000","11.690","452.000"
"11.695","628.000","11.695","565.000","11.695","540.000","11.695","344.000"
"11.699","639.000","11.699","513.000","11.699","552.000","11.699","274.000"
"11.704","630.000","11.704","493.000","11.704","549.000","11.704","261.000"
"11.708","623.000","11.708","481.000","11.708","556.000","11.708","257.000"
"11.712","636.000","11.712","480.000","11.712","566.000","11.712","254.000"
