"Ion 119.00 (118.70 to 119.70): MA_Population_14-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_14-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_14-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_14-2.D\data.ms",""
"11.625","366.000","11.625","1036.000","11.625","383.000","11.625","180.000"
"11.629","366.000","11.629","772.000","11.629","379.000","11.629","188.000"
"11.634","371.000","11.634","598.000","11.634","373.000","11.634","184.000"
"11.638","373.000","11.638","488.000","11.638","383.000","11.638","195.000"
"11.643","387.000","11.643","488.000","11.643","392.000","11.643","212.000"
"11.647","463.000","11.647","598.000","11.647","409.000","11.647","261.000"
"11.651","597.000","11.651","839.000","11.651","482.000","11.651","370.000"
"11.656","818.000","11.656","1228.000","11.656","589.000","11.656","569.000"
"11.660","1102.000","11.660","1657.000","11.660","750.000","11.660","847.000"
"11.664","1362.000","11.664","2003.000","11.664","961.000","11.664","1155.000"
"11.669","1487.000","11.669","2094.000","11.669","1075.000","11.669","1280.000"
"11.673","1396.000","11.673","1856.000","11.673","1074.000","11.673","1254.000"
"11.678","1150.000","11.678","1421.000","11.678","952.000","11.678","995.000"
"11.682","893.000","11.682","1001.000","11.682","774.000","11.682","701.000"
"11.686","688.000","11.686","715.000","11.686","616.000","11.686","456.000"
"11.691","549.000","11.691","554.000","11.691","502.000","11.691","311.000"
"11.695","494.000","11.695","487.000","11.695","457.000","11.695","245.000"
"11.699","467.000","11.699","479.000","11.699","436.000","11.699","217.000"
"11.704","439.000","11.704","461.000","11.704","443.000","11.704","202.000"
"11.708","424.000","11.708","462.000","11.708","446.000","11.708","200.000"
"11.712","423.000","11.712","456.000","11.712","434.000","11.712","192.000"
