"Ion 119.00 (118.70 to 119.70): MA_Population_15-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_15-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_15-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_15-2.D\data.ms",""
"11.625","228.000","11.625","236.000","11.625","258.000","11.625","118.000"
"11.629","233.000","11.629","230.000","11.629","262.000","11.629","120.000"
"11.634","226.000","11.634","240.000","11.634","264.000","11.634","121.000"
"11.638","241.000","11.638","238.000","11.638","264.000","11.638","120.000"
"11.642","238.000","11.642","261.000","11.642","267.000","11.642","126.000"
"11.647","242.000","11.647","315.000","11.647","281.000","11.647","149.000"
"11.651","259.000","11.651","427.000","11.651","284.000","11.651","204.000"
"11.656","267.000","11.656","592.000","11.656","285.000","11.656","301.000"
"11.660","274.000","11.660","776.000","11.660","290.000","11.660","419.000"
"11.664","270.000","11.664","920.000","11.664","299.000","11.664","537.000"
"11.669","266.000","11.669","942.000","11.669","303.000","11.669","574.000"
"11.673","265.000","11.673","816.000","11.673","308.000","11.673","555.000"
"11.677","255.000","11.677","651.000","11.677","317.000","11.677","453.000"
"11.682","255.000","11.682","475.000","11.682","322.000","11.682","319.000"
"11.686","247.000","11.686","360.000","11.686","321.000","11.686","231.000"
"11.691","247.000","11.691","305.000","11.691","320.000","11.691","173.000"
"11.695","246.000","11.695","284.000","11.695","326.000","11.695","152.000"
"11.699","242.000","11.699","269.000","11.699","324.000","11.699","136.000"
"11.704","242.000","11.704","261.000","11.704","337.000","11.704","136.000"
"11.708","238.000","11.708","262.000","11.708","326.000","11.708","129.000"
"11.712","244.000","11.712","256.000","11.712","330.000","11.712","128.000"
