"Ion 119.00 (118.70 to 119.70): MA_Population_64-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_64-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_64-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_64-2.D\data.ms",""
"11.625","299.000","11.625","261.000","11.625","245.000","11.625","244.000"
"11.629","308.000","11.629","253.000","11.629","238.000","11.629","211.000"
"11.634","310.000","11.634","267.000","11.634","240.000","11.634","181.000"
"11.638","303.000","11.638","245.000","11.638","238.000","11.638","158.000"
"11.643","322.000","11.643","255.000","11.643","229.000","11.643","158.000"
"11.647","354.000","11.647","260.000","11.647","233.000","11.647","149.000"
"11.651","404.000","11.651","270.000","11.651","227.000","11.651","152.000"
"11.656","428.000","11.656","316.000","11.656","237.000","11.656","169.000"
"11.660","452.000","11.660","398.000","11.660","240.000","11.660","198.000"
"11.664","434.000","11.664","537.000","11.664","248.000","11.664","265.000"
"11.669","414.000","11.669","729.000","11.669","256.000","11.669","397.000"
"11.673","404.000","11.673","931.000","11.673","261.000","11.673","534.000"
"11.678","376.000","11.678","1038.000","11.678","267.000","11.678","631.000"
"11.682","368.000","11.682","998.000","11.682","266.000","11.682","673.000"
"11.686","351.000","11.686","847.000","11.686","269.000","11.686","608.000"
"11.691","338.000","11.691","643.000","11.691","263.000","11.691","477.000"
"11.695","327.000","11.695","465.000","11.695","264.000","11.695","345.000"
"11.699","315.000","11.699","351.000","11.699","250.000","11.699","243.000"
"11.704","303.000","11.704","303.000","11.704","253.000","11.704","193.000"
"11.708","299.000","11.708","280.000","11.708","248.000","11.708","172.000"
"11.713","298.000","11.713","268.000","11.713","253.000","11.713","154.000"
