"Ion 119.00 (118.70 to 119.70): MA_Population_18-2.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_18-2.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_18-2.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_18-2.D\data.ms",""
"11.625","373.000","11.625","1273.000","11.625","500.000","11.625","192.000"
"11.629","375.000","11.629","972.000","11.629","513.000","11.629","192.000"
"11.634","375.000","11.634","722.000","11.634","513.000","11.634","184.000"
"11.638","378.000","11.638","555.000","11.638","506.000","11.638","184.000"
"11.642","424.000","11.642","510.000","11.642","525.000","11.642","200.000"
"11.647","535.000","11.647","606.000","11.647","582.000","11.647","246.000"
"11.651","777.000","11.651","848.000","11.651","685.000","11.651","355.000"
"11.655","1207.000","11.655","1290.000","11.655","911.000","11.655","588.000"
"11.660","1795.000","11.660","1874.000","11.660","1269.000","11.660","950.000"
"11.664","2347.000","11.664","2305.000","11.664","1692.000","11.664","1319.000"
"11.669","2709.000","11.669","2565.000","11.669","2055.000","11.669","1559.000"
"11.673","2568.000","11.673","2361.000","11.673","2154.000","11.673","1585.000"
"11.677","1995.000","11.677","1810.000","11.677","1900.000","11.677","1278.000"
"11.682","1412.000","11.682","1275.000","11.682","1514.000","11.682","910.000"
"11.686","931.000","11.686","880.000","11.686","1151.000","11.686","592.000"
"11.690","660.000","11.690","657.000","11.690","905.000","11.690","383.000"
"11.695","507.000","11.695","562.000","11.695","801.000","11.695","274.000"
"11.699","441.000","11.699","531.000","11.699","772.000","11.699","235.000"
"11.704","412.000","11.704","522.000","11.704","766.000","11.704","223.000"
"11.708","422.000","11.708","519.000","11.708","754.000","11.708","213.000"
"11.712","403.000","11.712","518.000","11.712","773.000","11.712","209.000"
