"Ion 119.00 (118.70 to 119.70): MA_Population_15-1.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_15-1.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_15-1.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_15-1.D\data.ms",""
"11.625","250.000","11.625","322.000","11.625","249.000","11.625","128.000"
"11.629","250.000","11.629","294.000","11.629","244.000","11.629","126.000"
"11.634","244.000","11.634","278.000","11.634","251.000","11.634","126.000"
"11.638","255.000","11.638","276.000","11.638","242.000","11.638","133.000"
"11.642","262.000","11.642","294.000","11.642","250.000","11.642","141.000"
"11.647","267.000","11.647","353.000","11.647","263.000","11.647","163.000"
"11.651","283.000","11.651","490.000","11.651","262.000","11.651","224.000"
"11.655","290.000","11.655","702.000","11.655","264.000","11.655","348.000"
"11.660","297.000","11.660","951.000","11.660","270.000","11.660","505.000"
"11.664","296.000","11.664","1141.000","11.664","290.000","11.664","668.000"
"11.669","294.000","11.669","1165.000","11.669","284.000","11.669","736.000"
"11.673","284.000","11.673","1035.000","11.673","281.000","11.673","688.000"
"11.677","286.000","11.677","815.000","11.677","290.000","11.677","572.000"
"11.682","271.000","11.682","580.000","11.682","292.000","11.682","409.000"
"11.686","274.000","11.686","420.000","11.686","298.000","11.686","279.000"
"11.690","273.000","11.690","341.000","11.690","288.000","11.690","199.000"
"11.695","258.000","11.695","309.000","11.695","300.000","11.695","162.000"
"11.699","261.000","11.699","294.000","11.699","288.000","11.699","147.000"
"11.704","257.000","11.704","289.000","11.704","296.000","11.704","142.000"
"11.708","254.000","11.708","285.000","11.708","291.000","11.708","134.000"
"11.712","256.000","11.712","282.000","11.712","293.000","11.712","136.000"
