"Ion 119.00 (118.70 to 119.70): MA_Population_59-1.D\data.ms","","Ion 125.00 (124.70 to 125.70): MA_Population_59-1.D\data.ms","","Ion 151.00 (150.70 to 151.70): MA_Population_59-1.D\data.ms","","Ion 157.00 (156.70 to 157.70): MA_Population_59-1.D\data.ms",""
"11.625","341.000","11.625","290.000","11.625","294.000","11.625","274.000"
"11.629","351.000","11.629","281.000","11.629","297.000","11.629","229.000"
"11.634","332.000","11.634","286.000","11.634","291.000","11.634","184.000"
"11.638","345.000","11.638","285.000","11.638","297.000","11.638","154.000"
"11.642","369.000","11.642","281.000","11.642","296.000","11.642","152.000"
"11.647","390.000","11.647","297.000","11.647","310.000","11.647","142.000"
"11.651","422.000","11.651","335.000","11.651","315.000","11.651","154.000"
"11.655","455.000","11.655","395.000","11.655","321.000","11.655","178.000"
"11.660","464.000","11.660","525.000","11.660","334.000","11.660","239.000"
"11.664","475.000","11.664","756.000","11.664","361.000","11.664","343.000"
"11.669","487.000","11.669","1005.000","11.669","392.000","11.669","526.000"
"11.673","484.000","11.673","1220.000","11.673","414.000","11.673","704.000"
"11.677","490.000","11.677","1304.000","11.677","439.000","11.677","812.000"
"11.682","457.000","11.682","1166.000","11.682","438.000","11.682","785.000"
"11.686","424.000","11.686","935.000","11.686","446.000","11.686","641.000"
"11.690","399.000","11.690","685.000","11.690","441.000","11.690","477.000"
"11.695","368.000","11.695","513.000","11.695","437.000","11.695","329.000"
"11.699","343.000","11.699","405.000","11.699","451.000","11.699","239.000"
"11.704","337.000","11.704","357.000","11.704","444.000","11.704","197.000"
"11.708","334.000","11.708","358.000","11.708","438.000","11.708","176.000"
"11.712","330.000","11.712","344.000","11.712","450.000","11.712","168.000"
